coverage,Scalar Confidence_risk,Scalar Confidence_sel_acc,Source-Aware (penalty)_risk,Source-Aware (penalty)_sel_acc,Source-Aware (weighted)_risk,Source-Aware (weighted)_sel_acc,Source-Aware (geometric)_risk,Source-Aware (geometric)_sel_acc
0.05,0.005479452054794498,0.9945205479452055,0.2972602739726027,0.7027397260273973,0.010958904109588996,0.989041095890411,0.3410958904109589,0.6589041095890411
0.1,0.019849418206707714,0.9801505817932923,0.33744010951403147,0.6625598904859685,0.022587268993839782,0.9774127310061602,0.2457221081451061,0.7542778918548939
0.15,0.02053856686444544,0.9794614331355546,0.26700136923779094,0.7329986307622091,0.03240529438612505,0.967594705613875,0.18712916476494756,0.8128708352350524
0.2,0.01882272416153319,0.9811772758384668,0.2121834360027378,0.7878165639972622,0.04791238877481174,0.9520876112251883,0.16632443531827512,0.8336755646817249
0.25,0.02026286966045998,0.97973713033954,0.1790799561883899,0.8209200438116101,0.0558598028477546,0.9441401971522454,0.1511500547645126,0.8488499452354874
0.3,0.02053388090349073,0.9794661190965093,0.15925165411818387,0.8407483458818161,0.0716404289299567,0.9283595710700433,0.13848961898243217,0.8615103810175678
0.35,0.02562096616467824,0.9743790338353218,0.14531586152943476,0.8546841384705652,0.08859769215724622,0.9114023078427538,0.1290827302953257,0.8709172697046743
0.4,0.03490759753593431,0.9650924024640657,0.13586584531143053,0.8641341546885695,0.1002737850787132,0.8997262149212868,0.12748117727583852,0.8725188227241615
0.45,0.04487374505628228,0.9551262549437177,0.13188317614846368,0.8681168238515363,0.09598418010343779,0.9040158198965622,0.12960146029814423,0.8703985397018558
0.5,0.06078028747433262,0.9392197125256674,0.13839835728952776,0.8616016427104722,0.09650924024640661,0.9034907597535934,0.13867214236824088,0.8613278576317591
0.55,0.07542003733665215,0.9245799626633479,0.14561294337274422,0.8543870566272558,0.10441817050404478,0.8955818294959552,0.14573739887990045,0.8542626011200996
0.6,0.09217430983344743,0.9078256901665526,0.1533196440793977,0.8466803559206023,0.11464750171115679,0.8853524982888432,0.15457449235683318,0.8454255076431668
0.65,0.10983572030328559,0.8901642796967144,0.15964616680707666,0.8403538331929233,0.12794860994102775,0.8720513900589723,0.16006739679865212,0.8399326032013479
0.7,0.13161239855285034,0.8683876014471497,0.1700400899579544,0.8299599100420456,0.14266158208663338,0.8573384179133666,0.17023565072846392,0.8297643492715361
0.75,0.14967600620607835,0.8503239937939217,0.18645614675549882,0.8135438532445012,0.1598977822396641,0.8401022177603359,0.1865474126129415,0.8134525873870585
0.8,0.16700889801505814,0.8329911019849419,0.20242984257357977,0.7975701574264202,0.1749657768651608,0.8250342231348392,0.2021731690622861,0.7978268309377139
0.85,0.18618134965372846,0.8138186503462715,0.21637944918666452,0.7836205508133355,0.19133515864068285,0.8086648413593172,0.21686261877919155,0.7831373812208084
0.9,0.20473039774887825,0.7952696022511218,0.2293710548330672,0.7706289451669328,0.20754429994676404,0.792455700053236,0.2300555175298502,0.7699444824701498
0.95,0.2268895453562937,0.7731104546437063,0.2407954463578068,0.7592045536421932,0.22667339145471577,0.7733266085452842,0.24137185676201456,0.7586281432379854
1.0,0.25188227241615335,0.7481177275838466,0.25188227241615335,0.7481177275838466,0.25188227241615335,0.7481177275838466,0.25188227241615335,0.7481177275838466
